"id","timestamp","data.location.type","data.location.coordinates.0","data.location.coordinates.1","data.accel.maxZ","data.accel.maxX","data.accel.maxY","data.accel.minX","data.accel.minY","data.accel.minZ","data.rpm","data.vehicleSpeed","data.calculatedLoadValue","data.intakeManifoldPressure","data.massAirFlow","data.catalystTemp1a","links.self","data.numberOfWarmupsSinceDTCsCleared","data.distanceSinceDTCsCleared","data.evapSystemVaporPressure1","data.barometricPressure","data.commandedEvaporativePurge","data.fuelLevelInput","data.designOBDRequirements","data.runTimeSinceEngineStart","data.distanceTraveledMILActivated","data.fuelRailPressure","data.oxygenSensorLocations.0","data.oxygenSensorLocations.1","data.oxygenSensorLocations.2","data.oxygenSensorLocations.3","data.oxygenSensorVoltage1a","data.shortTermFuelTrim1a","data.oxygenSensorVoltage1b","data.shortTermFuelTrim1b","data.oxygenSensorVoltage2a","data.shortTermFuelTrim2a","data.oxygenSensorVoltage2b","data.shortTermFuelTrim2b","data.intakeAirTemperature","data.absoluteThrottleSensorPosition","data.coolantTemp","data.shortTermFuelTrimBank1","data.longTermFuelTrimBank1","data.shortTermFuelTrimBank2","data.longTermFuelTrimBank2","data.fuelPressure","data.timingAdvance","data.fuelSystemStatus.Fuel System 1 Status","data.fuelSystemStatus.Fuel System 2 Status","data.fuelType","data.ambientAirTemperature","data.absoluteThrottlePositionb","data.acceleratorPedalPositiond","data.acceleratorPedalPositione","data.commandedThrottleActuatorControl","data.fuelAirCommandedEquivalenceRatio","data.relativeThrottlePosition","data.controlModuleVoltage","data.absoluteLoadValue","data.catalystTemp2a"
"6f380438-741b-4644-a8cf-3f8e619d2e2b","2017-11-22T03:46:13.525Z","Point",-96.793541,32.782656,11.492227,0.076615,-2.987979,-2.068601,-5.209809,8.312711,881.5,7,21.96078431372549,42,10.36,,"https://telemetry.vin.li/api/v1/messages/6f380438-741b-4644-a8cf-3f8e619d2e2b?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"c6b328d3-b43c-4d2d-a360-e2327f58b383","2017-11-22T03:46:10.500Z","Point",-96.793367,32.782704,9.576855,-0.038307,-3.256131,-1.762141,-6.167495,7.27841,884,16,16.470588235294116,27,4.36,,"https://telemetry.vin.li/api/v1/messages/c6b328d3-b43c-4d2d-a360-e2327f58b383?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gasoline",,,19.215686274509803,9.803921568627452,4.705882352941177,,,,,
"a5c21378-e794-4c84-ae7e-d265777c353c","2017-11-22T03:46:07.424Z","Point",-96.793191,32.782726,9.193781,-0.15323,-4.443661,-0.15323,-4.443661,9.193781,758.75,,,,,,"https://telemetry.vin.li/api/v1/messages/a5c21378-e794-4c84-ae7e-d265777c353c?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"fab41976-2d9e-4e4b-8f48-557a18bc6454","2017-11-22T03:46:02.425Z","Point",-96.792787,32.782748,9.538548,0.15323,-4.367046,-0.919378,-5.861036,6.971951,753.75,31,15.686274509803921,28,4.11,,"https://telemetry.vin.li/api/v1/messages/fab41976-2d9e-4e4b-8f48-557a18bc6454?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,15.294117647058824,,,,,,,,
"b9a0dd0f-f97b-4815-b2b6-25bd0afdc162","2017-11-22T03:45:59.417Z","Point",-96.792533,32.782826,9.883315,1.991986,-3.830742,-1.953679,-5.975958,6.933643,1188.25,30,28.235294117647058,46,9.6,,"https://telemetry.vin.li/api/v1/messages/b9a0dd0f-f97b-4815-b2b6-25bd0afdc162?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.196078431372548,,32.549019607843135,
"57396634-e9d0-4d3c-82ab-abefadc7c20e","2017-11-22T03:45:56.408Z","Point",-96.792303,32.782893,8.236096,-0.497996,-4.175509,-1.302452,-6.129188,6.397339,1629.75,27,37.254901960784316,61,16.18,,"https://telemetry.vin.li/api/v1/messages/57396634-e9d0-4d3c-82ab-abefadc7c20e?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.766,,
"43a097a9-8ce0-4917-b2da-282912e1e637","2017-11-22T03:45:53.394Z","Point",-96.792117,32.782921,8.580862,-0.536304,-4.520276,-1.110915,-7.316718,6.933643,1034.75,18,19.215686274509803,30,8.02,836,"https://telemetry.vin.li/api/v1/messages/43a097a9-8ce0-4917-b2da-282912e1e637?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834
"e5832294-d986-432c-bd5d-3ed795ba12d1","2017-11-22T03:45:50.327Z","Point",-96.791965,32.782942,9.883315,0.114922,-2.52829,-0.919378,-5.592884,7.58487,1205.75,8,35.68627450980392,52,5.06,,"https://telemetry.vin.li/api/v1/messages/e5832294-d986-432c-bd5d-3ed795ba12d1?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",204,11496,16288.5,99,,60.3921568627451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a28eb774-3cc0-4c9f-935c-6e4f20dc47f0","2017-11-22T03:45:47.304Z","Point",-96.791783,32.783026,9.576855,0.842763,-3.792435,-0.995993,-4.711813,6.09088,924,29,17.254901960784313,29,4.66,,"https://telemetry.vin.li/api/v1/messages/a28eb774-3cc0-4c9f-935c-6e4f20dc47f0?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,18.823529411764707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"169bf398-2b86-4f6d-9787-818887b824f1","2017-11-22T03:45:43.674Z","Point",-96.79147,32.783106,7.853021,-0.191537,-4.596891,-0.191537,-4.596891,7.853021,2003.75,,12.156862745098039,29,,,"https://telemetry.vin.li/api/v1/messages/169bf398-2b86-4f6d-9787-818887b824f1?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"11791a2f-2ea4-4a4c-ad50-1951cf126000","2017-11-22T03:45:40.133Z","Point",-96.79113,32.783122,9.730085,0.15323,-3.86905,-1.877064,-7.738099,5.822728,2290.75,29,85.09803921568627,95,49.37,,"https://telemetry.vin.li/api/v1/messages/11791a2f-2ea4-4a4c-ad50-1951cf126000?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,0,10410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"cab4425a-64aa-453c-8128-cfe66da44b35","2017-11-22T03:45:37.129Z","Point",-96.79113,32.783107,10.841,-0.957686,-4.443661,-2.068601,-7.814714,6.359032,1718.75,15,12.156862745098039,29,30.82,,"https://telemetry.vin.li/api/v1/messages/cab4425a-64aa-453c-8128-cfe66da44b35?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,"JOBD and OBD II",427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7738c1d2-902b-4079-a180-96f31db42a1e","2017-11-22T03:45:34.055Z","Point",-96.79113,32.783109,8.580862,-0.957686,-4.481968,-1.225837,-5.324732,8.044559,667,2,21.176470588235293,42,4.78,,"https://telemetry.vin.li/api/v1/messages/7738c1d2-902b-4079-a180-96f31db42a1e?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,"Bank 1 Sensor 1","Bank 1 Sensor 2","Bank 2 Sensor 1","Bank 2 Sensor 2",0.07,3.125,0.815,99.21875,0.075,1.5625,0.795,99.21875,,,,,,,,,,,,,,,,,,,,,,
"90198d1d-5181-4c6a-b7fb-38bd6b4b4edf","2017-11-22T03:45:30.997Z","Point",-96.791128,32.783104,8.657477,-0.919378,-4.520276,-1.264145,-4.75012,8.312711,644,0,21.96078431372549,42,4.95,,"https://telemetry.vin.li/api/v1/messages/90198d1d-5181-4c6a-b7fb-38bd6b4b4edf?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,15,15.294117647058824,,,,,,,7,,,,,,,,,,,,,
"b90b000d-7830-4e11-8eb3-7d99064da02d","2017-11-22T03:45:27.695Z","Point",-96.79113,32.783096,,,,,,,649.75,,22.352941176470587,,,,"https://telemetry.vin.li/api/v1/messages/b90b000d-7830-4e11-8eb3-7d99064da02d?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9e817731-0f05-4cc7-a9d3-d9c6f035fd79","2017-11-22T03:45:24.432Z","Point",-96.791114,32.783092,8.925629,-0.842763,-4.213816,-1.264145,-4.90335,8.236096,655.5,0,21.96078431372549,42,4.93,,"https://telemetry.vin.li/api/v1/messages/9e817731-0f05-4cc7-a9d3-d9c6f035fd79?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,90,-6.25,-1.5625,-0.78125,-2.34375,393,,"Open loop due to engine load or fuel cut due to deceleration","Open loop due to engine load or fuel cut due to deceleration",,,,,,,,,,,
"0472851b-700f-446f-aa6a-7f5e5f38d163","2017-11-22T03:45:21.403Z","Point",-96.79112,32.783098,8.351018,-0.995993,-4.75012,-0.995993,-4.75012,8.351018,655.5,1,23.137254901960784,,,,"https://telemetry.vin.li/api/v1/messages/0472851b-700f-446f-aa6a-7f5e5f38d163?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"f90fa300-bb3a-42a1-8556-dd75403e7907","2017-11-22T03:45:16.731Z","Point",-96.791127,32.783155,8.580862,-0.881071,-4.558583,-1.110915,-4.711813,8.351018,665.5,1,23.529411764705884,44,5.27,,"https://telemetry.vin.li/api/v1/messages/f90fa300-bb3a-42a1-8556-dd75403e7907?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4eb6ae76-f2f9-42fb-a255-d4cb50d26503","2017-11-22T03:45:12.041Z","Point",-96.791129,32.783157,11.109152,-0.727841,0.612919,-1.493989,-4.635198,8.504248,657.75,1,25.098039215686274,46,5.7,,"https://telemetry.vin.li/api/v1/messages/4eb6ae76-f2f9-42fb-a255-d4cb50d26503?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"f2a2ef96-be7a-4945-9e34-c0492e5ae814","2017-11-22T03:45:09.027Z","Point",-96.791215,32.783082,9.691778,-0.076615,-1.379067,-0.766148,-2.260138,8.734092,773.75,45,,,3.69,,"https://telemetry.vin.li/api/v1/messages/f2a2ef96-be7a-4945-9e34-c0492e5ae814?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d3d7ed82-4757-4d37-8733-5718b9715555","2017-11-22T03:45:05.742Z","Point",-96.790731,32.783197,10.879308,0.421382,-2.413368,-1.608912,-5.899343,4.290431,965.5,54,15.294117647058824,27,4.89,,"https://telemetry.vin.li/api/v1/messages/d3d7ed82-4757-4d37-8733-5718b9715555?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gasoline",,,,,,,,,,
"bca99032-b1f8-46b3-983e-15458aee6f09","2017-11-22T03:45:02.739Z","Point",-96.790207,32.783326,10.99423,1.0343,0.076615,-1.34076,-7.27841,7.086873,1246.75,63,15.686274509803921,27,5.77,,"https://telemetry.vin.li/api/v1/messages/bca99032-b1f8-46b3-983e-15458aee6f09?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.84313725490196,19.215686274509803,9.803921568627452,7.8431372549019605,,,,,
"1c81fb8c-f003-427d-b08f-c7af22fa9d6e","2017-11-22T03:44:59.725Z","Point",-96.789573,32.783462,10.074852,1.417375,-1.991986,-0.919378,-5.324732,7.661484,1506.25,93,16.470588235294116,26,6.86,,"https://telemetry.vin.li/api/v1/messages/1c81fb8c-f003-427d-b08f-c7af22fa9d6e?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,1,7.8431372549019605,,,
"ebff2e52-684f-439b-987c-63c03cdca4ef","2017-11-22T03:44:56.719Z","Point",-96.788757,32.783354,9.65347,1.264145,-2.987979,0.842763,-6.473954,7.048566,1527,94,16.470588235294116,28,6.73,,"https://telemetry.vin.li/api/v1/messages/ebff2e52-684f-439b-987c-63c03cdca4ef?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.411764705882353,
"fa5e7a8a-3292-4b16-9217-e306c688c616","2017-11-22T03:44:53.714Z","Point",-96.787957,32.783266,9.576855,1.762141,-2.260138,0.268152,-8.542555,6.24411,1660.75,94,88.23529411764706,75,26.55,,"https://telemetry.vin.li/api/v1/messages/fa5e7a8a-3292-4b16-9217-e306c688c616?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.895,,
"35567435-3ff9-4ca6-a9d1-2a32eaaad3ba","2017-11-22T03:44:50.693Z","Point",-96.78715,32.782964,10.917615,2.643212,-2.796442,-2.413368,-6.818721,5.401346,1607,99,16.470588235294116,47,6.59,962,"https://telemetry.vin.li/api/v1/messages/35567435-3ff9-4ca6-a9d1-2a32eaaad3ba?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",204,11495,13.25,99,27.058823529411764,67.05882352941177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959
"ee8d5152-d03b-45f4-87dc-46762c9edbcd","2017-11-22T03:44:47.683Z","Point",-96.786399,32.782537,,,,,,,1951,,,,,,"https://telemetry.vin.li/api/v1/messages/ee8d5152-d03b-45f4-87dc-46762c9edbcd?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a341b77a-0322-4377-9a87-7e5a09a83616","2017-11-22T03:44:42.872Z","Point",-96.785108,32.781924,8.734092,0.15323,-2.911364,-1.953679,-7.661484,5.861036,1936.75,93,100,99,53.76,,"https://telemetry.vin.li/api/v1/messages/a341b77a-0322-4377-9a87-7e5a09a83616?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,0,11790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"c0bd9631-0f53-4d82-b74f-8051edcef5cf","2017-11-22T03:44:36.725Z","Point",-96.783739,32.781118,8.7724,1.493989,4.635198,-0.229845,-6.857029,5.746113,1851.75,88,100,99,52.31,,"https://telemetry.vin.li/api/v1/messages/c0bd9631-0f53-4d82-b74f-8051edcef5cf?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,"JOBD and OBD II",364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"def38df4-80d0-4a08-8d14-b1f58ea0f854","2017-11-22T03:44:33.668Z","Point",-96.78307,32.7807,8.006251,1.0343,-3.332746,0.038307,-5.554576,6.550569,1675.5,85,98.82352941176471,98,29.9,,"https://telemetry.vin.li/api/v1/messages/def38df4-80d0-4a08-8d14-b1f58ea0f854?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,0.705,99.21875,,,,,,,,,,,,,,,,,,,,,,
"0ed5fb20-3226-4ed6-b8ae-aac0eecae0ed","2017-11-22T03:44:30.664Z","Point",-96.782504,32.780261,9.078859,2.413368,-3.332746,-1.110915,-7.469947,5.631191,1756,84,100,99,49.37,,"https://telemetry.vin.li/api/v1/messages/0ed5fb20-3226-4ed6-b8ae-aac0eecae0ed?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,0.695,99.21875,0.235,-2.34375,,,,,,,,,,,,,,,,,,,,,,,,
"4fe0f7e6-065d-448c-942e-0f367446cfdb","2017-11-22T03:44:27.660Z","Point",-96.781862,32.779678,9.270396,2.451675,-3.86905,-0.612919,-6.703799,7.240103,1652,79,100,99,47.88,,"https://telemetry.vin.li/api/v1/messages/4fe0f7e6-065d-448c-942e-0f367446cfdb?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,"Bank 1 Sensor 1","Bank 1 Sensor 2","Bank 2 Sensor 1","Bank 2 Sensor 2",0.745,-3.125,,,,,,,14,38.03921568627451,,,,,0,432,24.5,,,,,,,,,,,,,
"272e5209-83bf-41b3-b997-32051eafd940","2017-11-22T03:44:24.591Z","Point",-96.781961,32.77886,10.764386,0.15323,-6.550569,0.15323,-6.550569,10.764386,1710.5,,,,,,"https://telemetry.vin.li/api/v1/messages/272e5209-83bf-41b3-b997-32051eafd940?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"cc96a932-8c22-4476-94f1-dcfa64bd3835","2017-11-22T03:44:21.452Z","Point",-96.782211,32.778298,12.33499,2.260138,-3.677513,0.344767,-6.550569,6.512262,1607,79,100,99,37.62,,"https://telemetry.vin.li/api/v1/messages/cc96a932-8c22-4476-94f1-dcfa64bd3835?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,-4.6875,-1.5625,-0.78125,,,,,,,,,,,,,,,,
"5c06a4fb-cc5c-4a31-8491-beb45a57801b","2017-11-22T03:44:18.094Z","Point",-96.782539,32.77782,10.074852,0.459689,-2.987979,-1.18753,-6.205802,6.895336,1611.25,83,71.37254901960785,81,14.97,,"https://telemetry.vin.li/api/v1/messages/5c06a4fb-cc5c-4a31-8491-beb45a57801b?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,"Closed loop, using oxygen sensor feedback to determine fuel mix","Closed loop, using oxygen sensor feedback to determine fuel mix",,,,,,,,,,,
"be991525-55a4-4d0a-bf76-011620b3c679","2017-11-22T03:44:15.085Z","Point",-96.783078,32.777394,8.849014,0.191537,-5.05658,0.191537,-5.05658,8.849014,,,,,4.89,,"https://telemetry.vin.li/api/v1/messages/be991525-55a4-4d0a-bf76-011620b3c679?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29415775-904c-47d9-a994-ffe7621bd912","2017-11-22T03:44:10.909Z","Point",-96.783732,32.776849,9.270396,0,-4.328739,-0.497996,-5.05658,7.393332,1125,71,15.294117647058824,26,5.04,,"https://telemetry.vin.li/api/v1/messages/29415775-904c-47d9-a994-ffe7621bd912?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"81f12822-e30a-419a-bf15-1cef2f7c565a","2017-11-22T03:44:07.905Z","Point",-96.784154,32.776456,,,,,,,1158.75,,,,,,"https://telemetry.vin.li/api/v1/messages/81f12822-e30a-419a-bf15-1cef2f7c565a?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"73d65952-5300-4101-905b-e71fb785b8cc","2017-11-22T03:44:04.497Z","Point",-96.784717,32.775957,9.193781,0.497996,-3.294438,-0.842763,-5.516269,7.27841,1160.25,72,14.901960784313726,26,4.95,,"https://telemetry.vin.li/api/v1/messages/73d65952-5300-4101-905b-e71fb785b8cc?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"749e757b-c9b1-4e29-b38c-67418277ab6b","2017-11-22T03:44:01.449Z","Point",-96.785252,32.775525,8.7724,0.421382,-3.447668,-0.804456,-6.818721,7.048566,1781.25,69,100,99,53.98,,"https://telemetry.vin.li/api/v1/messages/749e757b-c9b1-4e29-b38c-67418277ab6b?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gasoline",,,,18.431372549019606,38.431372549019606,,,,,
"ae6baecc-0d06-4299-ad8b-ff5ab9e2c5d8","2017-11-22T03:43:58.385Z","Point",-96.785692,32.775243,9.538548,0.421382,-3.86905,-0.804456,-5.592884,8.159481,1016,64,14.901960784313726,27,4.44,,"https://telemetry.vin.li/api/v1/messages/ae6baecc-0d06-4299-ad8b-ff5ab9e2c5d8?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.509803921568627,19.215686274509803,,,,,,,
"0f2dc273-c127-42e7-a3f5-86a873359b3e","2017-11-22T03:43:55.378Z","Point",-96.786217,32.775005,12.02853,0.612919,-1.110915,-0.15323,-5.746113,8.121173,1072,67,15.294117647058824,27,4.74,,"https://telemetry.vin.li/api/v1/messages/0f2dc273-c127-42e7-a3f5-86a873359b3e?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,1,5.098039215686274,,,
"ef780456-0888-44fa-9ff4-ed3435a5ad5f","2017-11-22T03:43:52.315Z","Point",-96.786849,32.774711,11.14746,1.149223,-1.493989,0.076615,-5.248117,8.7724,1277.25,88,17.647058823529413,26,5.67,,"https://telemetry.vin.li/api/v1/messages/ef780456-0888-44fa-9ff4-ed3435a5ad5f?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.61,13.333333333333334,
"065b121b-ca73-4aa8-98e3-33cbe7deecd4","2017-11-22T03:43:49.306Z","Point",-96.78777,32.774498,9.615163,1.34076,-3.86905,-0.459689,-7.738099,7.010258,2228.5,108,100,99,65.45,,"https://telemetry.vin.li/api/v1/messages/065b121b-ca73-4aa8-98e3-33cbe7deecd4?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915
"c58c6048-a819-4662-b264-b09a283418b3","2017-11-22T03:43:46.287Z","Point",-96.788654,32.774341,9.232089,1.493989,-4.405354,-0.842763,-6.052573,6.857029,2099,100,100,99,60.4,914,"https://telemetry.vin.li/api/v1/messages/c58c6048-a819-4662-b264-b09a283418b3?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a0c6ad1d-342f-4574-b0b2-600c22040930","2017-11-22T03:43:43.277Z","Point",-96.789507,32.774258,9.155474,0.15323,-2.949671,-1.493989,-7.010258,6.435647,2680.75,92,100,98,61.94,,"https://telemetry.vin.li/api/v1/messages/a0c6ad1d-342f-4574-b0b2-600c22040930?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",204,11494,17.75,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"71c9007c-28fa-4141-8831-edc9941fa250","2017-11-22T03:43:40.226Z","Point",-96.79028,32.774184,9.500241,0.919378,-3.332746,-1.34076,-7.201795,6.550569,1655,78,100,87,47.34,,"https://telemetry.vin.li/api/v1/messages/71c9007c-28fa-4141-8831-edc9941fa250?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,13.72549019607843,71.37254901960785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ea593948-828e-45e1-9a82-0a299fa36341","2017-11-22T03:43:37.203Z","Point",-96.79095,32.774144,9.423626,0.076615,-4.711813,-1.493989,-6.282417,7.12518,1201.5,73,100,99,36.55,,"https://telemetry.vin.li/api/v1/messages/ea593948-828e-45e1-9a82-0a299fa36341?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ce5f3115-3cd8-4292-939c-d04f69f4042c","2017-11-22T03:43:34.199Z","Point",-96.791604,32.774067,9.461933,0.459689,-3.371053,-3.409361,-7.929636,7.201795,1167.75,72,100,99,36.68,,"https://telemetry.vin.li/api/v1/messages/ce5f3115-3cd8-4292-939c-d04f69f4042c?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,"JOBD and OBD II",301,0,8550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"e3809b9d-3740-4377-9a20-10543ba0808c","2017-11-22T03:43:31.131Z","Point",-96.792131,32.774062,10.917615,0.15323,-2.911364,-1.455682,-5.784421,7.316718,1168.25,73,15.686274509803921,26,5.11,,"https://telemetry.vin.li/api/v1/messages/e3809b9d-3740-4377-9a20-10543ba0808c?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,"Bank 1 Sensor 1","Bank 1 Sensor 2","Bank 2 Sensor 1","Bank 2 Sensor 2",0,14.84375,0.57,99.21875,0.9,0,0.75,99.21875,,,,,,,,,,,,,,,,,,,,,,
"91c4917b-0dee-467f-9a3e-3e176b316f50","2017-11-22T03:43:26.379Z","Point",-96.793266,32.773928,,,,,,,1336.25,,,,,,"https://telemetry.vin.li/api/v1/messages/91c4917b-0dee-467f-9a3e-3e176b316f50?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1ac945c8-a0f2-498f-94a8-43f0ffa22634","2017-11-22T03:43:23.282Z","Point",-96.794126,32.77377,9.461933,0.881071,-3.102901,-1.225837,-6.703799,7.27841,1406,78,29.80392156862745,62,15.69,,"https://telemetry.vin.li/api/v1/messages/1ac945c8-a0f2-498f-94a8-43f0ffa22634?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,15,34.90196078431372,,,,,,,,,,,,,,,,,,,,
"a8ff5921-dddd-4454-b223-fcce6e1584d1","2017-11-22T03:43:19.289Z","Point",-96.794782,32.773597,9.921622,0.689534,-3.792435,-1.072608,-6.435647,7.393332,1446.5,72,100,99,42.97,,"https://telemetry.vin.li/api/v1/messages/a8ff5921-dddd-4454-b223-fcce6e1584d1?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,90,14.84375,-3.125,-3.90625,0,378,4,,,,,,,,,,,,,
"ac7aebd7-5fb3-4a28-8d33-27adfde949d9","2017-11-22T03:43:16.261Z","Point",-96.795431,32.77349,8.810707,0.306459,-4.558583,-0.15323,-5.094887,8.695785,1148.25,70,32.15686274509804,46,42.66,,"https://telemetry.vin.li/api/v1/messages/ac7aebd7-5fb3-4a28-8d33-27adfde949d9?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Open loop due to engine load or fuel cut due to deceleration","Open loop due to engine load or fuel cut due to deceleration",,,,,,,,,,,
